741,7,63706,0,23,20,9912,-1,-1,0,1,-1,1,44,0,3,99
741,8,63706,0,23,27,13536,-1,-1,0,1,-1,2,16,2,3,100
741,9,63706,0,23,20,9912,-1,-1,0,0,-1,3,34,1,3,100
742,0,63706,0,23,25,12576,-1,-1,0,1,-1,4,34,1,3,100
742,1,63706,0,23,25,12576,-1,-1,0,0,-1,5,50,1,3,100
742,2,63706,0,24,27,14688,-1,-1,0,0,-1,6,6,1,3,100
742,3,63706,0,23,25,12576,-1,-1,0,1,-1,7,30,1,3,100
742,4,63706,0,24,27,14688,-1,-1,0,1,-1,0,40,1,3,100
742,4,32562,0,8,1,120,-1,-1,0,0,-1,0,48,0,3,97
742,5,32562,0,8,1,120,-1,-1,0,0,-1,1,0,3,3,100
742,5,63706,0,23,20,9912,-1,-1,0,0,-1,1,44,1,3,100
742,6,32562,0,8,1,120,-1,-1,0,1,-1,2,32,3,3,100
742,6,63706,0,22,27,12576,-1,-1,0,0,-1,2,28,1,3,100
742,7,32562,0,8,1,120,-1,-1,0,0,-1,3,0,3,3,100
742,7,63706,0,24,20,10680,-1,-1,0,1,-1,3,44,1,3,100
742,8,32562,0,8,1,120,-1,-1,0,0,-1,4,20,2,3,100
742,8,63706,0,23,24,12216,-1,-1,0,0,-1,4,34,1,3,100
742,9,32562,0,30,1,0,-1,-1,0,0,-1,5,48,3,3,100
742,9,63706,0,30,25,0,-1,-1,0,0,-1,5,32,1,3,100
743,0,32562,0,8,1,120,-1,-1,0,1,-1,6,24,3,3,100
743,0,63706,0,23,25,12576,-1,-1,0,1,-1,6,34,1,3,100
743,1,32562,0,8,1,120,-1,-1,0,0,-1,7,24,3,3,100
743,1,63706,0,22,20,9144,-1,-1,0,0,-1,7,50,1,3,100
743,1,60104,0,14,2,488,-1,-1,0,0,-1,7,54,1,3,97
743,2,32562,0,8,1,120,-1,-1,0,0,-1,0,48,3,3,100
743,2,60104,0,16,1,280,-1,-1,0,1,-1,0,28,2,3,100
743,2,63706,0,22,27,12576,-1,-1,0,0,-1,0,6,1,3,100
743,3,32562,0,8,1,120,-1,-1,0,0,-1,1,48,3,3,100
743,3,63706,0,23,20,9912,-1,-1,0,1,-1,1,30,1,3,100
743,4,32562,0,8,1,120,-1,-1,0,1,-1,2,48,3,3,100
743,4,63706,0,23,27,13536,-1,-1,0,1,-1,2,40,2,3,100
743,5,32562,0,8,1,120,-1,-1,0,0,-1,3,48,3,3,100
743,5,63706,0,23,25,12576,-1,-1,0,0,-1,3,46,1,3,100
743,6,32562,0,8,1,120,-1,-1,0,0,-1,4,32,3,3,100
743,6,62048,0,16,4,1224,-1,-1,0,0,-1,4,48,3,3,97
743,6,63706,0,22,25,11448,-1,-1,0,1,-1,4,28,1,3,100
743,7,32562,0,30,1,0,-1,-1,0,0,-1,5,8,3,3,100
743,7,63706,0,23,25,12576,-1,-1,0,1,-1,5,44,1,3,100
743,8,32562,0,8,1,120,-1,-1,0,1,-1,6,40,3,3,100
743,8,63706,0,23,24,12216,-1,-1,0,0,-1,6,34,1,3,100
743,8,38408,0,13,25,5736,-1,-1,0,0,-1,6,38,0,3,97
743,9,32562,0,8,1,120,-1,-1,0,0,-1,7,48,3,3,100
743,9,38408,0,13,20,4584,-1,-1,0,0,-1,7,30,1,3,100
743,9,63706,0,24,20,10680,-1,-1,0,1,-1,7,36,1,3,100
744,0,32562,0,8,1,120,-1,-1,0,0,-1,0,24,3,3,100
744,0,60104,0,22,4,1864,-1,-1,0,0,-1,0,32,2,3,100
744,0,38408,0,16,20,6200,-1,-1,0,1,-1,0,18,1,3,100
744,0,34004,0,14,4,1000,-1,-1,0,0,-1,0,50,1,3,97
744,1,32562,0,8,1,120,-1,-1,0,0,-1,1,32,3,3,100
744,1,38408,0,12,25,4968,-1,-1,0,1,-1,1,18,1,3,100
744,1,63706,0,22,25,11448,-1,-1,0,0,-1,1,48,1,3,100
744,2,32562,0,8,1,120,-1,-1,0,1,-1,2,48,3,3,100
744,2,63706,0,24,27,14688,-1,-1,0,0,-1,2,6,1,3,100
744,2,38408,0,12,27,5544,-1,-1,0,1,-1,2,14,1,3,100
744,3,62048,0,22,1,440,-1,-1,0,1,-1,3,16,3,3,100
744,3,32562,0,8,1,120,-1,-1,0,0,-1,3,48,3,3,100
744,3,63706,0,24,20,10680,-1,-1,0,1,-1,3,30,1,3,100
744,3,38408,0,30,27,0,-1,-1,0,0,-1,3,8,0,3,100
744,4,32562,0,8,1,120,-1,-1,0,0,-1,4,48,3,3,100
744,4,62048,0,22,1,440,-1,-1,0,1,-1,4,24,2,3,100
744,4,63706,0,23,25,12576,-1,-1,0,0,-1,4,40,1,3,100
744,4,38408,0,12,25,4968,-1,-1,0,0,-1,4,42,1,3,100
744,5,32562,0,30,1,0,-1,-1,0,0,-1,5,48,3,3,100
744,5,38408,0,11,27,4776,-1,-1,0,1,-1,5,42,1,3,100
744,5,63706,0,22,27,12576,-1,-1,0,0,-1,5,46,1,3,100
744,6,32562,0,8,1,120,-1,-1,0,1,-1,6,32,3,3,100
744,6,63706,0,19,27,10680,-1,-1,0,1,-1,6,26,1,3,100
744,6,38408,0,6,27,2792,-1,-1,0,1,-1,6,30,1,3,100
744,7,32562,0,8,1,120,-1,-1,0,0,-1,7,0,3,3,100
744,7,26106,0,30,4,0,-1,-1,0,0,-1,7,8,3,3,97
744,7,60104,0,20,6,2600,-1,-1,0,1,-1,7,36,2,3,100
744,7,63706,0,23,18,9144,-1,-1,0,0,-1,7,44,1,3,100
744,8,32562,0,8,1,120,-1,-1,0,0,-1,0,40,3,3,100
744,8,60104,0,10,5,872,-1,-1,0,1,-1,0,0,2,3,100
744,8,63706,0,22,24,11064,-1,-1,0,0,-1,0,36,1,3,100
744,8,38408,0,30,20,0,-1,-1,0,1,-1,0,38,1,3,100
744,9,32562,0,8,1,120,-1,-1,0,0,-1,1,48,3,3,100
744,9,60104,0,12,3,584,-1,-1,0,1,-1,1,8,2,3,100
744,9,63706,0,22,25,11448,-1,-1,0,1,-1,1,36,1,3,100
744,9,38408,0,7,25,3112,-1,-1,0,0,-1,1,38,1,3,100
745,0,32562,0,8,1,120,-1,-1,0,1,-1,2,24,3,3,100
745,0,60104,0,15,2,552,-1,-1,0,0,-1,2,48,2,3,100
745,0,38408,0,8,27,3752,-1,-1,0,0,-1,2,18,1,3,100
745,0,63706,0,22,25,11448,-1,-1,0,1,-1,2,12,0,3,100
745,1,32562,0,8,1,120,-1,-1,0,0,-1,3,24,3,3,100
745,1,26106,0,30,4,0,-1,-1,0,0,-1,3,32,3,3,100
745,1,60104,0,10,1,144,-1,-1,0,1,-1,3,52,2,3,100
745,1,38408,0,8,25,3496,-1,-1,0,1,-1,3,14,1,3,100
745,1,63706,0,20,25,10680,-1,-1,0,0,-1,3,50,1,3,100
745,2,26106,0,1,4,144,-1,-1,0,0,-1,4,8,3,3,100
745,2,32562,0,8,1,120,-1,-1,0,0,-1,4,48,3,3,100
745,2,63706,0,20,25,10680,-1,-1,0,1,-1,4,0,1,3,100
745,2,38408,0,8,25,3496,-1,-1,0,1,-1,4,6,1,3,100
745,3,32562,0,30,1,0,-1,-1,0,0,-1,5,48,3,3,100
745,3,63706,0,14,27,6968,-1,-1,0,1,-1,5,30,1,3,100
745,3,38408,0,7,27,3368,-1,-1,0,0,-1,5,44,1,3,100
745,4,32562,0,8,1,120,-1,-1,0,1,-1,6,48,3,3,100
745,4,63706,0,15,25,7224,-1,-1,0,0,-1,6,38,1,3,100
745,4,38408,0,6,27,2792,-1,-1,0,0,-1,6,42,1,3,100
745,4,16114,0,4,4,256,-1,-1,0,1,-1,6,12,0,3,97
745,5,26106,0,30,4,0,-1,-1,0,0,-1,7,16,3,3,100
745,5,32562,0,8,1,120,-1,-1,0,0,-1,7,48,3,3,100
745,5,63706,0,16,24,7224,-1,-1,0,1,-1,7,40,1,3,100
745,5,38408,0,6,24,2472,-1,-1,0,0,-1,7,42,0,3,100
745,6,63706,0,15,25,7224,-1,-1,0,1,-1,0,28,1,3,100
745,6,38408,0,6,27,2792,-1,-1,0,0,-1,0,34,1,3,100
745,6,46714,0,10,4,680,-1,-1,0,0,-1,0,50,1,3,99
745,7,63706,0,18,20,7224,-1,-1,0,0,-1,1,36,2,3,100
745,7,38816,0,10,4,680,-1,-1,0,1,-1,1,44,2,3,98
745,7,65188,0,30,2,0,-1,-1,0,1,-1,1,40,1,3,99
745,7,38408,0,6,24,2472,-1,-1,0,1,-1,1,42,1,3,100
745,8,32562,0,8,1,120,-1,-1,0,1,-1,2,40,3,3,100
745,8,38816,0,8,2,256,-1,-1,0,0,-1,2,20,2,3,100
745,8,63706,0,16,27,8248,-1,-1,0,0,-1,2,36,1,3,100
745,8,38408,0,6,27,2792,-1,-1,0,1,-1,2,38,1,3,100
745,9,32562,0,8,1,120,-1,-1,0,0,-1,3,48,3,3,100
745,9,38816,0,7,1,104,-1,-1,0,0,-1,3,44,2,3,100
745,9,63706,0,17,25,7992,-1,-1,0,1,-1,3,36,1,3,100
745,9,38408,0,6,25,2600,-1,-1,0,0,-1,3,38,1,3,100
746,0,32562,0,8,1,120,-1,-1,0,0,-1,4,24,3,3,100
746,0,26106,0,1,4,144,-1,-1,0,0,-1,4,48,3,3,100
746,0,38816,0,7,1,104,-1,-1,0,0,-1,4,2,1,3,100
746,1,32562,0,30,1,0,-1,-1,0,0,-1,5,32,3,3,100
746,1,38816,0,8,1,120,-1,-1,0,1,-1,5,44,2,3,100
746,1,38408,0,6,25,2600,-1,-1,0,1,-1,5,14,1,3,100
746,2,32562,0,8,1,120,-1,-1,0,1,-1,6,48,3,3,100
746,2,63706,0,19,20,7992,-1,-1,0,1,-1,6,6,1,3,100
746,2,38408,0,6,24,2472,-1,-1,0,1,-1,6,14,1,3,100
746,2,16114,0,30,4,0,-1,-1,0,1,-1,6,18,1,3,100
746,3,26106,0,30,4,0,-1,-1,0,0,-1,7,40,3,3,100
746,3,32562,0,8,1,120,-1,-1,0,0,-1,7,48,3,3,100
746,3,46714,0,22,16,7480,-1,-1,0,1,-1,7,18,1,3,100
746,3,63706,0,20,16,6968,-1,-1,0,0,-1,7,30,1,3,100
746,3,38408,0,9,16,2536,-1,-1,0,1,-1,7,8,0,3,100
746,4,32562,0,8,1,120,-1,-1,0,0,-1,0,48,3,3,100
746,4,63706,0,19,25,9912,-1,-1,0,0,-1,0,40,1,3,100
746,4,46714,0,15,5,1416,-1,-1,0,1,-1,0,42,1,3,100
746,4,38408,0,6,25,2600,-1,-1,0,1,-1,0,44,1,3,100
746,5,32562,0,8,1,120,-1,-1,0,0,-1,1,48,3,3,100
746,5,10282,0,8,9,1256,-1,-1,0,0,-1,1,32,2,3,97
746,5,46714,0,24,3,1608,-1,-1,0,0,-1,1,30,1,3,100
746,5,38408,0,6,20,2088,-1,-1,0,0,-1,1,40,1,3,100
746,5,63706,0,20,18,7736,-1,-1,0,1,-1,1,56,0,3,100
746,6,32562,0,8,1,120,-1,-1,0,1,-1,2,32,3,3,100
746,6,31394,0,14,1,224,-1,-1,0,0,-1,2,24,1,3,99
746,6,63706,0,18,27,9912,-1,-1,0,1,-1,2,28,1,3,100
746,6,38408,0,6,27,2792,-1,-1,0,0,-1,2,30,1,3,100
746,7,32562,0,8,1,120,-1,-1,0,0,-1,3,8,3,3,100
746,7,63706,0,22,25,11448,-1,-1,0,0,-1,3,42,1,3,100
746,7,38408,0,7,25,3112,-1,-1,0,1,-1,3,46,1,3,100
746,8,26106,0,1,4,144,-1,-1,0,0,-1,4,8,3,3,100
746,8,32562,0,8,1,120,-1,-1,0,0,-1,4,40,3,3,100
746,8,38408,0,7,25,3112,-1,-1,0,1,-1,4,4,2,3,100
746,8,63706,0,20,25,10680,-1,-1,0,0,-1,4,54,0,3,100
746,9,32562,0,30,1,0,-1,-1,0,0,-1,5,48,3,3,100
746,9,63706,0,20,27,11448,-1,-1,0,1,-1,5,36,1,3,100
746,9,38408,0,7,27,3368,-1,-1,0,0,-1,5,38,1,3,100
747,0,38408,0,7,27,3368,-1,-1,0,0,-1,6,18,1,3,100
747,0,16114,0,30,4,0,-1,-1,0,1,-1,6,30,1,3,100
747,0,63706,0,22,25,11448,-1,-1,0,0,-1,6,34,1,3,100
747,1,26106,0,31,4,0,-1,-1,0,0,-1,7,32,3,3,100
747,1,38408,0,7,25,3112,-1,-1,0,0,-1,7,20,1,3,100
747,1,63706,0,22,25,11448,-1,-1,0,1,-1,7,50,1,3,100
747,2,56624,0,22,4,1864,-1,-1,0,0,-1,0,24,3,3,98
747,2,38408,0,11,18,3112,-1,-1,0,0,-1,0,14,1,3,100
747,2,32590,0,13,18,4136,-1,-1,0,1,-1,0,48,1,3,97
747,2,63706,0,24,16,8504,-1,-1,0,1,-1,0,54,1,3,100
747,3,10282,0,30,9,0,-1,-1,0,0,-1,1,8,3,3,100
747,3,32590,0,18,16,5736,-1,-1,0,0,-1,1,4,1,3,100
747,3,46714,0,27,4,2536,-1,-1,0,1,-1,1,18,1,3,100
747,3,63706,0,24,12,6456,-1,-1,0,0,-1,1,30,1,3,100
747,3,38408,0,11,16,2792,-1,-1,0,1,-1,1,52,1,3,100
747,4,31394,0,24,4,2152,-1,-1,0,1,-1,2,26,1,3,100
747,4,63706,0,23,20,9912,-1,-1,0,0,-1,2,40,1,3,100
747,4,32590,0,13,10,2280,-1,-1,0,0,-1,2,42,1,3,100
747,4,38408,0,11,20,3496,-1,-1,0,1,-1,2,44,1,3,100
747,5,32590,0,14,5,1256,-1,-1,0,1,-1,3,18,1,3,100
747,5,38408,0,9,27,4264,-1,-1,0,0,-1,3,44,1,3,100
747,5,63706,0,23,25,12576,-1,-1,0,1,-1,3,48,1,3,100
747,6,26106,0,1,4,144,-1,-1,0,0,-1,4,32,3,3,100
747,6,62048,0,19,4,1544,-1,-1,0,0,-1,4,48,3,3,100
747,6,32590,0,11,3,504,-1,-1,0,1,-1,4,8,1,3,100
747,6,63706,0,23,20,9912,-1,-1,0,1,-1,4,28,1,3,100
747,6,38408,0,9,25,4008,-1,-1,0,0,-1,4,30,1,3,100
747,7,32590,0,15,1,256,-1,-1,0,1,-1,5,34,1,3,100
747,7,63706,0,23,25,12576,-1,-1,0,0,-1,5,44,1,3,100
747,7,38408,0,11,25,4392,-1,-1,0,1,-1,5,46,1,3,100
747,8,16114,0,30,4,0,-1,-1,0,1,-1,6,20,1,3,100
747,8,38408,0,11,27,4776,-1,-1,0,1,-1,6,38,1,3,100
747,8,63706,0,23,25,12576,-1,-1,0,1,-1,6,44,1,3,100
747,8,32590,0,15,1,256,-1,-1,0,1,-1,6,52,1,3,100
747,9,60104,0,18,4,1416,-1,-1,0,0,-1,7,8,2,3,100
747,9,48196,0,10,6,1032,-1,-1,0,1,-1,7,32,1,3,98
747,9,63706,0,24,20,10680,-1,-1,0,0,-1,7,34,1,3,100
747,9,38408,0,10,27,4776,-1,-1,0,1,-1,7,36,1,3,100
748,0,56624,0,30,4,0,-1,-1,0,0,-1,0,32,3,3,100
748,0,38408,0,12,27,5544,-1,-1,0,1,-1,0,16,1,3,100
748,0,48196,0,20,2,840,-1,-1,0,0,-1,0,18,1,3,100
748,0,63706,0,24,20,10680,-1,-1,0,0,-1,0,30,1,3,100
748,0,34004,0,20,4,1736,-1,-1,0,1,-1,0,50,1,3,100
748,1,10282,0,31,9,0,-1,-1,0,0,-1,1,40,3,3,100
748,1,38408,0,12,24,4776,-1,-1,0,0,-1,1,20,1,3,100
748,1,63706,0,22,24,11064,-1,-1,0,1,-1,1,50,1,3,100
748,2,63706,0,23,27,13536,-1,-1,0,1,-1,2,14,1,2,100
748,2,38408,0,12,32,6456,-1,-1,0,0,-1,2,28,1,2,100
748,3,38408,0,11,32,5736,-1,-1,0,1,-1,3,12,1,2,100
748,3,63706,0,23,27,13536,-1,-1,0,0,-1,3,22,1,2,100
748,4,26106,0,1,4,144,-1,-1,0,0,-1,4,24,3,2,100
748,4,38408,0,8,27,3752,-1,-1,0,1,-1,4,16,1,2,100
748,4,63706,0,24,27,14688,-1,-1,0,0,-1,4,22,1,2,100
748,5,63706,0,24,27,14688,-1,-1,0,1,-1,5,16,1,2,100
748,5,38408,0,12,32,6456,-1,-1,0,0,-1,5,30,1,2,100
748,6,60104,0,22,6,2792,-1,-1,0,0,-1,6,8,2,2,100
748,6,63706,0,22,24,11064,-1,-1,0,0,-1,6,12,1,2,100
748,6,38408,0,14,25,6456,-1,-1,0,0,-1,6,22,1,2,100
748,6,16114,0,30,4,0,-1,-1,0,1,-1,6,24,1,2,100
748,7,60104,0,24,8,4264,-1,-1,0,1,-1,7,16,2,2,100
748,7,38408,0,14,24,6200,-1,-1,0,0,-1,7,22,1,2,100
748,7,63706,0,24,20,10680,-1,-1,0,1,-1,7,28,1,2,100
748,8,60104,0,23,2,1000,-1,-1,0,0,-1,0,52,2,3,100
748,8,38408,0,13,27,6200,-1,-1,0,0,-1,0,34,1,3,100
748,8,63706,0,24,27,14688,-1,-1,0,1,-1,0,44,1,3,100
748,9,63706,0,23,27,13536,-1,-1,0,0,-1,1,8,1,2,100
748,9,38408,0,11,32,5736,-1,-1,0,1,-1,1,10,1,2,100
749,0,63706,0,24,27,14688,-1,-1,0,0,-1,2,18,1,2,100
749,0,38408,0,30,32,0,-1,-1,0,0,-1,2,30,1,2,100
749,1,63706,0,22,27,12576,-1,-1,0,1,-1,3,18,1,2,100
749,1,38408,0,11,32,5736,-1,-1,0,0,-1,3,20,1,2,100
749,2,26106,0,1,4,144,-1,-1,0,0,-1,4,8,3,3,100
749,2,38408,0,13,27,6200,-1,-1,0,0,-1,4,6,1,3,100
749,2,63706,0,24,25,13536,-1,-1,0,1,-1,4,54,1,3,100
749,3,38408,0,13,27,6200,-1,-1,0,1,-1,5,12,1,2,100
749,3,63706,0,23,27,13536,-1,-1,0,0,-1,5,22,1,2,100
749,3,46714,0,24,4,2152,-1,-1,0,0,-1,5,30,1,2,100
749,4,63706,0,24,27,14688,-1,-1,0,1,-1,6,24,2,2,100
749,4,16114,0,31,4,0,-1,-1,0,1,-1,6,10,1,2,100
749,4,38408,0,14,27,6968,-1,-1,0,1,-1,6,16,1,2,100
749,5,63706,0,23,27,13536,-1,-1,0,0,-1,7,14,1,2,100
749,5,38408,0,13,32,7224,-1,-1,0,1,-1,7,30,1,2,100
749,6,63706,0,23,27,13536,-1,-1,0,0,-1,0,12,1,2,100
749,6,38408,0,12,32,6456,-1,-1,0,1,-1,0,26,1,2,100
749,7,38816,0,22,3,1384,-1,-1,0,0,-1,1,20,2,2,100
749,7,38408,0,14,25,6456,-1,-1,0,0,-1,1,16,1,2,100
749,7,63706,0,24,24,12960,-1,-1,0,1,-1,1,30,1,2,100
749,8,38408,0,12,32,6456,-1,-1,0,1,-1,2,22,1,2,100
749,8,63706,0,23,27,13536,-1,-1,0,1,-1,2,28,1,2,100
749,9,60104,0,18,4,1416,-1,-1,0,0,-1,3,16,2,2,100
749,9,63706,0,23,20,9912,-1,-1,0,0,-1,3,10,1,2,100
749,9,38408,0,30,32,0,-1,-1,0,0,-1,3,12,1,2,100
750,0,32562,0,8,1,120,-1,-1,0,1,-1,4,12,2,2,100
